,top_p,top_k,model,Theme,prompt,output
61,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car....
62,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venez me voir sur mon CV.
63,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
64,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis quelqu'un de sérieux, rigoureux et organisé, ce qui vous permettrait de me mettre à votre service rapidement. En vous remerciant par avance de la considération que vous porterez à ma candidature."
65,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je sais faire face aux situations stressantes et je sais être efficace."
66,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
67,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis quelqu'un de sérieux et ponctuel. J'aime le travail en équipe."
68,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis quelqu'un de calme, patient, et ayant une bonne capacité à travailler en équipe."
69,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une personne dynamique, motivée, rigoureuse et je peux apporter à l'entreprise mes compétences et mon expérience."
70,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en tant que relation commerciale, je possède le savoir-faire requis pour mener à bien les missions que vous m'avez confiées."
71,top_p:0.95,top_k:10,xglm-2.9B,relation commerciale en vente de véhicules,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de relation commerciale en vente de véhicules et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une personne dynamique, organisée et très organisée dans mon travail."
72,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je possède les qualités suivantes : rigueur, motivation, dynamisme et adaptabilité. Je suis actuellement à la recherche d'un emploi à temps partiel (80h/semaine) afin de m'occuper de mes enfants. Je suis disponible de suite."
73,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car intéresser à votre métier est mon premier objectif."
74,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très motivé et ambitieux. J'ai déjà travaillé pour plusieurs agences web et agences de communication (BFM, RCI, Ipsos, TPS, Atoll, Agence SUD)."
75,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, d'après les renseignements fournis, je vous conviendrais bien."
76,top_p:0.75,top_k:100,xglm-2.9B,"assistance informatique, maintenance de logiciels et réseaux","En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études d'assistance informatique, maintenance de logiciels et réseaux et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je vous remercie de bien vouloir m'adresser une lettre de motivation."
